AID,CID,InChIKey,SMILES,GeneID,Symbol,UniProtKB
1671196,81530,FGBJXOREULPLGL-UHFFFAOYSA-N,CCOC(=O)C(=C)C#N,1565,CYP2D6,P10635
743083,30692,TUBQDCKAWGHZPF-UHFFFAOYSA-N,C1=CC=C2C(=C1)N=C(S2)SCSC#N,1588,CYP19A1,P11511
1259247,15910,CRQQGFGUEAVUIL-UHFFFAOYSA-N,C(#N)C1=C(C(=C(C(=C1Cl)Cl)Cl)C#N)Cl,367,AR,P10275
651777,5889,LHRCREOYAASXPZ-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC3=CC4=C(C=CC5=CC=CC=C54)C=C32,196,AHR,P35869
1259369,33528,JPMIIZHYYWMHDT-UHFFFAOYSA-N,CCCCCCCCN1C(=O)C=CS1,2737,GLI3,P10071
444777,323,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC(=O)O2,765,CA6,P23280
1346982,7018,RJGDLRCDCYRQOQ-UHFFFAOYSA-N,C1C2=CC=CC=C2C(=O)C3=CC=CC=C31,8856,NR1I2,O75469
1224895,5993,BIWJNBZANLAXMG-UHFFFAOYSA-N,C1C2C(C(C1Cl)Cl)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,7253,TSHR,P16473
1259369,10800,ZXVONLUNISGICL-UHFFFAOYSA-N,CC1=CC(=CC(=C1O)[N+](=O)[O-])[N+](=O)[O-],2737,GLI3,P10071
1259247,11831,XFOHWECQTFIEIX-UHFFFAOYSA-N,C1C2=CC=CC=C2C3=C1C=C(C=C3)[N+](=O)[O-],367,AR,P10275
651743,7586,WPYCRFCQABTEKC-UHFFFAOYSA-N,C1C(O1)COC2=CC(=CC=C2)OCC3CO3,7157,TP53,P04637
1671197,8607,HKIOYBQGHSTUDB-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl,1557,CYP2C19,P33261
1224838,21694,ALRLPDGCPYIVHP-UHFFFAOYSA-N,C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)[N+](=O)[O-],9970,NR1I3,Q14994
743085,11317,QNLZIZAQLLYXTC-UHFFFAOYSA-N,CC1=C(C2=CC=CC=C2C=C1)C,196,AHR,P35869
743122,11764,AVCSMMMOCOTIHF-UHFFFAOYSA-N,C1=CC2=C(C(=C1)[N+](=O)[O-])C(=CC=C2)[N+](=O)[O-],196,AHR,P35869
1671197,7410,KWOLFJPFCHCOCG-UHFFFAOYSA-N,CC(=O)C1=CC=CC=C1,1557,CYP2C19,P33261
1224843,7108,WJFKNYWRSNBZNX-UHFFFAOYSA-N,C1=CC=C2C(=C1)NC3=CC=CC=C3S2,7253,TSHR,P16473
1347399,6129,CVXBEEMKQHEXEN-UHFFFAOYSA-N,CNC(=O)OC1=CC=CC2=CC=CC=C21,43,ACHE,P22303
743228,3224,RDYMFSUJUZBWLH-UHFFFAOYSA-N,C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,3315,HSPB1,P04792
241172,11396,LRQYSMQNJLZKPS-UHFFFAOYSA-N,CC1=CC2=C(C=C1)C=CC(=C2)C,1548,CYP2A6,P11509
1259395,33528,JPMIIZHYYWMHDT-UHFFFAOYSA-N,CCCCCCCCN1C(=O)C=CS1,7253,TSHR,P16473
743075,985,IPCSVZSSVZVIGE-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)O,2099,ESR1,P03372
1224848,11764,AVCSMMMOCOTIHF-UHFFFAOYSA-N,C1=CC2=C(C(=C1)[N+](=O)[O-])C(=CC=C2)[N+](=O)[O-],2101,ESRRA,P11474
1346795,7005,KJCVRFUGPWSIIH-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC=C2O,5241,PGR,P06401
1645870,5455,KUAZQDVKQLNFPE-UHFFFAOYSA-N,CN(C)C(=S)SSC(=S)N(C)C,28989,NTMT1,Q9BV86
1259392,992,IZUPBVBPLAPZRR-UHFFFAOYSA-N,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)O,2737,GLI3,P10071
1159552,6544,HJOVHMDZYOCNQW-UHFFFAOYSA-N,CC1=CC(=O)CC(C1)(C)C,5914,RARA,P10276
1224839,8663,JWAZRIHNYRIHIV-UHFFFAOYSA-N,C1=CC=C2C=C(C=CC2=C1)O,9970,NR1I3,Q14994
1259369,17520,DMSMPAJRVJJAGA-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=O)NS2,2737,GLI3,P10071
1259381,10687,QWBBPBRQALCEIZ-UHFFFAOYSA-N,CC1=C(C(=CC=C1)O)C,367,AR,P10275
1671198,6914,LINPIYWFGCPVIE-UHFFFAOYSA-N,C1=C(C=C(C(=C1Cl)O)Cl)Cl,1559,CYP2C9,P11712
1693193,8530,FRASJONUBLZVQX-UHFFFAOYSA-N,C1=CC=C2C(=O)C=CC(=O)C2=C1,5300,PIN1,Q13526
1259247,9131,SXQBHARYMNFBPS-UHFFFAOYSA-N,C1=CC=C2C(=C1)C3=C4C2=CC5=CC=CC6=C5C4=C(C=C6)C=C3,367,AR,P10275
1159516,9117,GYFAGKUZYNFMBN-UHFFFAOYSA-N,C1=CC2=C3C(=C1)C4=CC=CC5=C4C6=C(C=C5)C=CC(=C36)C=C2,22926,ATF6,P18850
1159526,14050,LJKDOMVGKKPJBH-UHFFFAOYSA-N,CCCCC(CC)COP(=O)(O)O,3725,JUN,P05412
1346978,12232,WQOXQRCZOLPYPM-UHFFFAOYSA-N,CSSC,840,CASP7,P55210
1030,6570,FUSUHKVFWTUUBE-UHFFFAOYSA-N,CC(=O)C=C,216,ALDH1A1,P00352
743140,30692,TUBQDCKAWGHZPF-UHFFFAOYSA-N,C1=CC=C2C(=C1)N=C(S2)SCSC#N,5468,PPARG,P37231
651631,10800,ZXVONLUNISGICL-UHFFFAOYSA-N,CC1=CC(=CC(=C1O)[N+](=O)[O-])[N+](=O)[O-],7157,TP53,P04637
1671196,66666,MYRTYDVEIRVNKP-UHFFFAOYSA-N,C=CC1=CC=CC=C1C=C,1565,CYP2D6,P10635
1346982,9154,GVEPBJHOBDJJJI-UHFFFAOYSA-N,C1=CC=C2C(=C1)C3=CC=CC4=C3C2=CC=C4,8856,NR1I2,O75469
1259392,289,YCIMNLLNPGFGHC-UHFFFAOYSA-N,C1=CC=C(C(=C1)O)O,2737,GLI3,P10071
1159528,3026,DOIRQSBPFJWKBE-UHFFFAOYSA-N,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,3725,JUN,P05412
588544,6780,RZVHIXYEVGDQDX-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3C2=O,6256,RXRA,P19793
1671197,568,TXCDCPKCNAJMEE-UHFFFAOYSA-N,C1=CC=C2C(=C1)C3=CC=CC=C3O2,1557,CYP2C19,P33261
1259243,3023,IYYZUPMFVPLQIF-UHFFFAOYSA-N,C1=CC=C2C(=C1)C3=CC=CC=C3S2,367,AR,P10275
1671197,12053,BDCFWIDZNLCTMF-UHFFFAOYSA-N,CC(C)(C1=CC=CC=C1)O,1557,CYP2C19,P33261
1224841,727,JLYXXMFPNIAWKQ-UHFFFAOYSA-N,C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,2101,ESRRA,P11474
1259395,8606,LDVVMCZRFWMZSG-UHFFFAOYSA-N,C1C=CCC2C1C(=O)N(C2=O)SC(Cl)(Cl)Cl,7253,TSHR,P16473
884,2730,SBPBAQFWLVIOKP-UHFFFAOYSA-N,CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,1576,CYP3A4,P08684
1232295,938,PVNIIMVLHYAWGP-UHFFFAOYSA-N,C1=CC(=CN=C1)C(=O)O,338442,HCAR2,Q8TDS4
1671197,12232,WQOXQRCZOLPYPM-UHFFFAOYSA-N,CSSC,1557,CYP2C19,P33261
241172,7055,QIMMUPPBPVKWKM-UHFFFAOYSA-N,CC1=CC2=CC=CC=C2C=C1,1548,CYP2A6,P11509
1159528,6478,VUNCWTMEJYMOOR-UHFFFAOYSA-N,C1(=C(C(C(=C1Cl)Cl)(Cl)Cl)Cl)Cl,3725,JUN,P05412
1159528,8777,JZKFHQMONDVVNF-UHFFFAOYSA-N,CCCCCCCCCCCCOS(=O)(=O)O.C(CO)N(CCO)CCO,3725,JUN,P05412
743079,8663,JWAZRIHNYRIHIV-UHFFFAOYSA-N,C1=CC=C2C=C(C=CC2=C1)O,2099,ESR1,P03372
651741,6001,ARSRBNBHOADGJU-UHFFFAOYSA-N,CC1=C2C=CC3=CC=CC=C3C2=C(C4=CC=CC=C14)C,4780,NFE2L2,Q16236
1671200,11803,ZUTCJXFCHHDFJS-UHFFFAOYSA-N,C1=CC2=C(C=CC=C2[N+](=O)[O-])C(=C1)[N+](=O)[O-],3757,KCNH2,Q12809
1347395,5455,KUAZQDVKQLNFPE-UHFFFAOYSA-N,CN(C)C(=S)SSC(=S)N(C)C,43,ACHE,P22303
1259392,11317,QNLZIZAQLLYXTC-UHFFFAOYSA-N,CC1=C(C2=CC=CC=C2C=C1)C,2737,GLI3,P10071
720504,5455,KUAZQDVKQLNFPE-UHFFFAOYSA-N,CN(C)C(=S)SSC(=S)N(C)C,5347,PLK1,P53350
1671196,5455,KUAZQDVKQLNFPE-UHFFFAOYSA-N,CN(C)C(=S)SSC(=S)N(C)C,1565,CYP2D6,P10635
1671199,19602,YVBAUDVGOFCUSG-UHFFFAOYSA-N,CCCCCC1=CC=CO1,1544,CYP1A2,P05177
588544,31404,NLZUEZXRPGMBCV-UHFFFAOYSA-N,CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C,6256,RXRA,P19793
1259248,24773,BLXVTZPGEOGTGG-UHFFFAOYSA-N,CCCCCCCCCC1=CC=C(C=C1)OCCOCCO,2099,ESR1,P03372
720541,6053,JCYPECIVGRXBMO-UHFFFAOYSA-N,CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2,1487,CTBP1,Q13363
1224839,8346,MQIUGAXCHLFZKX-UHFFFAOYSA-N,CCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC,9970,NR1I3,Q14994
1259247,10757,IMACFCSSMIZSPP-UHFFFAOYSA-N,C1=CC=C(C=C1)C(=O)CCl,367,AR,P10275
1259247,7102,DMVOXQPQNTYEKQ-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=CC=C(C=C2)N,367,AR,P10275
1224839,9154,GVEPBJHOBDJJJI-UHFFFAOYSA-N,C1=CC=C2C(=C1)C3=CC=CC4=C3C2=CC=C4,9970,NR1I3,Q14994
1159528,5993,BIWJNBZANLAXMG-UHFFFAOYSA-N,C1C2C(C(C1Cl)Cl)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,3725,JUN,P05412
743042,177,IKHGUXGNUITLKF-UHFFFAOYSA-N,CC=O,367,AR,P10275
743219,1060,LCTONWCANYUPML-UHFFFAOYSA-N,CC(=O)C(=O)O,4780,NFE2L2,Q16236
1259248,16682746,APQHKWPGGHMYKJ-UHFFFAOYSA-N,CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC,2099,ESR1,P03372
504374,1057,WQGWDDDVZFFDIG-UHFFFAOYSA-N,C1=CC(=C(C(=C1)O)O)O,861,RUNX1,Q01196
1259247,8413,NUIURNJTPRWVAP-UHFFFAOYSA-N,CC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)C)N,367,AR,P10275
241835,985,IPCSVZSSVZVIGE-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)O,2169,FABP2,P12104
720552,3485,SXRSQZLOMIGNAQ-UHFFFAOYSA-N,C(CC=O)CC=O,7157,TP53,P04637
1671199,8071,XTHFKEDIFFGKHM-UHFFFAOYSA-N,COCCOC,1544,CYP1A2,P05177
1259378,15910,CRQQGFGUEAVUIL-UHFFFAOYSA-N,C(#N)C1=C(C(=C(C(=C1Cl)Cl)Cl)C#N)Cl,2100,ESR2,Q92731
729538,7456,LXCFILQKKLGQFO-UHFFFAOYSA-N,COC(=O)C1=CC=C(C=C1)O,759,CA1,P00915
1110680,727,JLYXXMFPNIAWKQ-UHFFFAOYSA-N,C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,2560,GABRB1,P18505
1671198,5897,CZIHNRWJTSTCEX-UHFFFAOYSA-N,CC(=O)NC1=CC2=C(C=C1)C3=CC=CC=C3C2,1559,CYP2C9,P11712
1671197,8160,NQBXSWAWVZHKBZ-UHFFFAOYSA-N,CCCCOCCOC(=O)C,1557,CYP2C19,P33261
1671197,14215,SGEJQUSYQTVSIU-UHFFFAOYSA-N,CCCCN(CC)C(=O)SCCC,1557,CYP2C19,P33261
1671198,8447,AFZSMODLJJCVPP-UHFFFAOYSA-N,C1=CC=C2C(=C1)N=C(S2)SSC3=NC4=CC=CC=C4S3,1559,CYP2C9,P11712
1671198,10698,BPRYUXCVCCNUFE-UHFFFAOYSA-N,CC1=CC(=C(C(=C1)C)O)C,1559,CYP2C9,P11712
1259243,5993,BIWJNBZANLAXMG-UHFFFAOYSA-N,C1C2C(C(C1Cl)Cl)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,367,AR,P10275
1671197,16682746,APQHKWPGGHMYKJ-UHFFFAOYSA-N,CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC,1557,CYP2C19,P33261
1671197,20129,LOJHHQNEBFCTQK-UHFFFAOYSA-N,CC(CO)OC1=CC=CC=C1,1557,CYP2C19,P33261
1671199,6403,HNRMPXKDFBEGFZ-UHFFFAOYSA-N,CCC(C)(C)C,1544,CYP1A2,P05177
1671201,5455,KUAZQDVKQLNFPE-UHFFFAOYSA-N,CN(C)C(=S)SSC(=S)N(C)C,1576,CYP3A4,P08684
1671198,8559,MQHNKCZKNAJROC-UHFFFAOYSA-N,CCCOC(=O)C1=CC=CC=C1C(=O)OCCC,1559,CYP2C9,P11712
1671197,6423,LFHISGNCFUNFFM-UHFFFAOYSA-N,C([N+](=O)[O-])(Cl)(Cl)Cl,1557,CYP2C19,P33261
1259369,8419,WJUFSDZVCOTFON-UHFFFAOYSA-N,COC1=C(C=C(C=C1)C=O)OC,2737,GLI3,P10071
720516,7814,CBCKQZAAMUWICA-UHFFFAOYSA-N,C1=CC(=CC=C1N)N,79915,ATAD5,Q96QE3
743219,8607,HKIOYBQGHSTUDB-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl,4780,NFE2L2,Q16236
1259377,727,JLYXXMFPNIAWKQ-UHFFFAOYSA-N,C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,2100,ESR2,Q92731
743075,8663,JWAZRIHNYRIHIV-UHFFFAOYSA-N,C1=CC=C2C=C(C=CC2=C1)O,2099,ESR1,P03372
1671199,13432,IZNWACYOILBFEG-UHFFFAOYSA-N,CC1=C(C2=CC=CC=C2C=C1)[N+](=O)[O-],1544,CYP1A2,P05177
1347397,177,IKHGUXGNUITLKF-UHFFFAOYSA-N,CC=O,43,ACHE,P22303
743219,5954,DXBHBZVCASKNBY-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC3=CC4=CC=CC=C4C=C32,4780,NFE2L2,Q16236
743228,12348,PGMYKACGEOXYJE-UHFFFAOYSA-N,CCCCCOC(=O)C,3315,HSPB1,P04792
1224895,7108,WJFKNYWRSNBZNX-UHFFFAOYSA-N,C1=CC=C2C(=C1)NC3=CC=CC=C3S2,7253,TSHR,P16473
1259369,11769,CUARLQDWYSRQDF-UHFFFAOYSA-N,C1CC2=CC=C(C3=CC=CC1=C23)[N+](=O)[O-],2737,GLI3,P10071
1671197,7835,BRLQWZUYTZBJKN-UHFFFAOYSA-N,C1C(O1)CCl,1557,CYP2C19,P33261
743085,5541,URAYPUMNDPQOKB-UHFFFAOYSA-N,CC(=O)OCC(COC(=O)C)OC(=O)C,196,AHR,P35869
1159528,8362,WSSJONWNBBTCMG-UHFFFAOYSA-N,CC1CC(CC(C1)(C)C)OC(=O)C2=CC=CC=C2O,3725,JUN,P05412
72281,176,QTBSBXVTEAMEQO-UHFFFAOYSA-N,CC(=O)O,2534,FYN,P06241
1671197,8247,UICBCXONCUFSOI-UHFFFAOYSA-N,CC(=O)NNC1=CC=CC=C1,1557,CYP2C19,P33261
624170,10569,RSWGJHLUYNHPMX-ONCXSQPRSA-N,CC(C)C1=CC2=CCC3C(C2CC1)(CCCC3(C)C(=O)O)C,2744,GLS,O94925
504847,4004,JXSJBGJIGXNWCI-UHFFFAOYSA-N,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,7421,VDR,P11473
588537,7108,WJFKNYWRSNBZNX-UHFFFAOYSA-N,C1=CC=C2C(=C1)NC3=CC=CC=C3S2,5468,PPARG,P37231
1110681,727,JLYXXMFPNIAWKQ-UHFFFAOYSA-N,C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,2562,GABRB3,P28472
743122,11443,DVKJHBMWWAPEIU-UHFFFAOYSA-N,CC1=C(C=C(C=C1)N=C=O)N=C=O,196,AHR,P35869
1346982,7819,CFVWNXQPGQOHRJ-UHFFFAOYSA-N,CC(C)COC(=O)C=C,8856,NR1I2,O75469
1346795,7102,DMVOXQPQNTYEKQ-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=CC=C(C=C2)N,5241,PGR,P06401
1224839,2730,SBPBAQFWLVIOKP-UHFFFAOYSA-N,CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,9970,NR1I3,Q14994
1224839,11767,LSIKFJXEYJIZNB-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=C3C=CC=CC3=C2[N+](=O)[O-],9970,NR1I3,Q14994
1346982,8003,OFBQJSOFQDEBGM-UHFFFAOYSA-N,CCCCC,8856,NR1I2,O75469
1671196,8071,XTHFKEDIFFGKHM-UHFFFAOYSA-N,COCCOC,1565,CYP2D6,P10635
1224841,24773,BLXVTZPGEOGTGG-UHFFFAOYSA-N,CCCCCCCCCC1=CC=C(C=C1)OCCOCCO,2101,ESRRA,P11474
743202,4004,JXSJBGJIGXNWCI-UHFFFAOYSA-N,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,4780,NFE2L2,Q16236
1259248,5455,KUAZQDVKQLNFPE-UHFFFAOYSA-N,CN(C)C(=S)SSC(=S)N(C)C,2099,ESR1,P03372
624297,7820,MUXOBHXGJLMRAB-UHFFFAOYSA-N,COC(=O)CCC(=O)OC,51053,GMNN,O75496
1259401,11764,AVCSMMMOCOTIHF-UHFFFAOYSA-N,C1=CC2=C(C(=C1)[N+](=O)[O-])C(=CC=C2)[N+](=O)[O-],2101,ESRRA,P11474
1671199,9161,HXGDTGSAIMULJN-UHFFFAOYSA-N,C1=CC2=C3C(=C1)C=CC3=CC=C2,1544,CYP1A2,P05177
1671197,6587,MCSAJNNLRCFZED-UHFFFAOYSA-N,CC[N+](=O)[O-],1557,CYP2C19,P33261
1645841,798,SIKJAQJRHWYJAI-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CN2,1576,CYP3A4,P08684
1346982,15910,CRQQGFGUEAVUIL-UHFFFAOYSA-N,C(#N)C1=C(C(=C(C(=C1Cl)Cl)Cl)C#N)Cl,8856,NR1I2,O75469
588795,289,YCIMNLLNPGFGHC-UHFFFAOYSA-N,C1=CC=C(C(=C1)O)O,2237,FEN1,P39748
743122,11831,XFOHWECQTFIEIX-UHFFFAOYSA-N,C1C2=CC=CC=C2C3=C1C=C(C=C3)[N+](=O)[O-],196,AHR,P35869
1257051,289,YCIMNLLNPGFGHC-UHFFFAOYSA-N,C1=CC=C(C(=C1)O)O,760,CA2,P00918
743083,3017,FHIVAFMUCKRCQO-UHFFFAOYSA-N,CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C,1588,CYP19A1,P11511
539680,323,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC(=O)O2,760,CA2,P00918
1671198,16653,DEDOPGXGGQYYMW-UHFFFAOYSA-N,CCSC(=O)N1CCCCCC1,1559,CYP2C9,P11712
1671198,2730,SBPBAQFWLVIOKP-UHFFFAOYSA-N,CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,1559,CYP2C9,P11712
456399,10393,YCCILVSKPBXVIP-UHFFFAOYSA-N,C1=CC(=CC=C1CCO)O,763,CA5A,P35218
1110681,727,JLYXXMFPNIAWKQ-UHFFFAOYSA-N,C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,2554,GABRA1,P14867
743075,15910,CRQQGFGUEAVUIL-UHFFFAOYSA-N,C(#N)C1=C(C(=C(C(=C1Cl)Cl)Cl)C#N)Cl,2099,ESR1,P03372
1224895,8413,NUIURNJTPRWVAP-UHFFFAOYSA-N,CC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)C)N,7253,TSHR,P16473
651777,8004,YWAKXRMUMFPDSH-UHFFFAOYSA-N,CCCC=C,196,AHR,P35869
644087,798,SIKJAQJRHWYJAI-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CN2,765,CA6,P23280
1259392,7792,PRNCMAKCNVRZFX-UHFFFAOYSA-N,CC(C)CCCC(C)CCO,2737,GLI3,P10071
496922,996,ISWSIDIOOBJBQZ-UHFFFAOYSA-N,C1=CC=C(C=C1)O,771,CA12,O43570
1224843,5569,ZSDSQXJSNMTJDA-UHFFFAOYSA-N,CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],7253,TSHR,P16473
1690841,9215,DZBUGLKDJFMEHC-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=C3C=CC=CC3=N2,43,ACHE,P22303
1224841,992,IZUPBVBPLAPZRR-UHFFFAOYSA-N,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)O,2101,ESRRA,P11474
720516,15910,CRQQGFGUEAVUIL-UHFFFAOYSA-N,C(#N)C1=C(C(=C(C(=C1Cl)Cl)Cl)C#N)Cl,79915,ATAD5,Q96QE3
1224849,4133,OSWPMRLSEDHDFF-UHFFFAOYSA-N,COC(=O)C1=CC=CC=C1O,2101,ESRRA,P11474
1671201,11443,DVKJHBMWWAPEIU-UHFFFAOYSA-N,CC1=C(C=C(C=C1)N=C=O)N=C=O,1576,CYP3A4,P08684
1259248,177,IKHGUXGNUITLKF-UHFFFAOYSA-N,CC=O,2099,ESR1,P03372
1346924,33528,JPMIIZHYYWMHDT-UHFFFAOYSA-N,CCCCCCCCN1C(=O)C=CS1,4088,SMAD3,P84022
1198788,5971,ZOJBYZNEUISWFT-UHFFFAOYSA-N,C=CCN=C=S,4282,MIF,P14174
1671198,95717,AIGDHFJPKNZUOR-UHFFFAOYSA-N,C1CC2=C(C=C3C=CC4=C5C3=C2C=CC5=CC=C4)C(=O)C1,1559,CYP2C9,P11712
641826,5281426,ORHBXUUXSCNDEV-UHFFFAOYSA-N,C1=CC(=CC2=C1C=CC(=O)O2)O,771,CA12,O43570
743083,24773,BLXVTZPGEOGTGG-UHFFFAOYSA-N,CCCCCCCCCC1=CC=C(C=C1)OCCOCCO,1588,CYP19A1,P11511
1347395,11764,AVCSMMMOCOTIHF-UHFFFAOYSA-N,C1=CC2=C(C(=C1)[N+](=O)[O-])C(=CC=C2)[N+](=O)[O-],43,ACHE,P22303
1259388,30692,TUBQDCKAWGHZPF-UHFFFAOYSA-N,C1=CC=C2C(=C1)N=C(S2)SCSC#N,9734,HDAC9,Q9UKV0
1347036,11529,BTMVHUNTONAYDX-UHFFFAOYSA-N,CCCCOC(=O)CC,5241,PGR,P06401
1671197,8343,BJQHLKABXJIVAM-UHFFFAOYSA-N,CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC,1557,CYP2C19,P33261
1347395,12348,PGMYKACGEOXYJE-UHFFFAOYSA-N,CCCCCOC(=O)C,43,ACHE,P22303
1420756,6228,ZMXDDKWLCZADIW-UHFFFAOYSA-N,CN(C)C=O,4780,NFE2L2,Q16236
1671198,679,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C,1559,CYP2C9,P11712
720516,3485,SXRSQZLOMIGNAQ-UHFFFAOYSA-N,C(CC=O)CC=O,79915,ATAD5,Q96QE3
1346982,11769,CUARLQDWYSRQDF-UHFFFAOYSA-N,C1CC2=CC=C(C3=CC=CC1=C23)[N+](=O)[O-],8856,NR1I2,O75469
1159555,727,JLYXXMFPNIAWKQ-UHFFFAOYSA-N,C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,5914,RARA,P10276
743035,24773,BLXVTZPGEOGTGG-UHFFFAOYSA-N,CCCCCCCCCC1=CC=C(C=C1)OCCOCCO,367,AR,P10275
1159518,9153,FTOVXSOBNPWTSH-UHFFFAOYSA-N,C1=CC=C2C3=C4C(=CC=C3)C5=CC=CC=C5C4=CC2=C1,4790,NFKB1,P19838
884,3017,FHIVAFMUCKRCQO-UHFFFAOYSA-N,CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C,1576,CYP3A4,P08684
686970,33528,JPMIIZHYYWMHDT-UHFFFAOYSA-N,CCCCCCCCN1C(=O)C=CS1,3417,IDH1,O75874
1259243,7102,DMVOXQPQNTYEKQ-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=CC=C(C=C2)N,367,AR,P10275
493454,323,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC(=O)O2,759,CA1,P00915
1224839,6053,JCYPECIVGRXBMO-UHFFFAOYSA-N,CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2,9970,NR1I3,Q14994
502077,996,ISWSIDIOOBJBQZ-UHFFFAOYSA-N,C1=CC=C(C=C1)O,768,CA9,Q16790
261940,11005,TUNFSRHWOTWDNC-UHFFFAOYSA-N,CCCCCCCCCCCCCC(=O)O,7097,TLR2,O60603
1671199,30692,TUBQDCKAWGHZPF-UHFFFAOYSA-N,C1=CC=C2C(=C1)N=C(S2)SCSC#N,1544,CYP1A2,P05177
1224839,5897,CZIHNRWJTSTCEX-UHFFFAOYSA-N,CC(=O)NC1=CC2=C(C=C1)C3=CC=CC=C3C2,9970,NR1I3,Q14994
743219,1674,PPQNQXQZIWHJRB-UHFFFAOYSA-N,CC1=C2CCC3=C2C(=CC4=C3C=CC5=CC=CC=C54)C=C1,4780,NFE2L2,Q16236
743219,5897,CZIHNRWJTSTCEX-UHFFFAOYSA-N,CC(=O)NC1=CC2=C(C=C1)C3=CC=CC=C3C2,4780,NFE2L2,Q16236
1259369,8071,XTHFKEDIFFGKHM-UHFFFAOYSA-N,COCCOC,2737,GLI3,P10071
1454,15910,CRQQGFGUEAVUIL-UHFFFAOYSA-N,C(#N)C1=C(C(=C(C(=C1Cl)Cl)Cl)C#N)Cl,5594,MAPK1,P28482
1671199,11335,NXXYKOUNUYWIHA-UHFFFAOYSA-N,CC1=C(C(=CC=C1)C)O,1544,CYP1A2,P05177
1671197,700,HZAXFHJVJLSVMW-UHFFFAOYSA-N,C(CO)N,1557,CYP2C19,P33261
1671197,8892,FUZZWVXGSFPDMH-UHFFFAOYSA-N,CCCCCC(=O)O,1557,CYP2C19,P33261
1671196,11767,LSIKFJXEYJIZNB-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=C3C=CC=CC3=C2[N+](=O)[O-],1565,CYP2D6,P10635
1346795,5455,KUAZQDVKQLNFPE-UHFFFAOYSA-N,CN(C)C(=S)SSC(=S)N(C)C,5241,PGR,P06401
